"PID","STATE","COUNTY","CAND_1","CAND_2","RACETYPE","PLACENAME","race_num","cand1_change","cand2_change","cand1_cult","cand2_cult","cand1_econ","cand2_econ","vote_turnout","vote_who","ideo","party_gen","party_dem","party_rep","party_ind","party_followup","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"SU335ps","Virginia","Arlington","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,2,6,7,2,3,6,"Yes","Winsome Earle-Sears",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,38,"man","Middle Eastern or North African","4yearColl","$60,001-$80,000",4,4,0,1,1,0,0,NA
"WX736ka","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,3,6,6,2,3,5,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,24,"man","Asian","2yearColl","$20,001-$40,000",2,3,0,1,0,1,0,NA
"XD468ra","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,2,6,2,7,3,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,43,"woman","White","4yearColl","$140,001-$160,000",8,4,1,0,0,1,0,"no comments"
"PE944rw","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,7,1,7,2,7,4,"Yes","Mikie Sherill",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,31,"man","White","2yearColl","$40,001-$60,000",3,3,1,1,0,0,1,NA
"TU262nf","Virginia","Richmond","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,5,3,7,3,7,3,"Yes","Abigail Spanberger",4,"No preference",NA,NA,"Neither","Independent | Neither",1,39,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,0,0,NA
"RL093st","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,5,3,6,1,6,1,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,48,"man","White","GED","$140,001-$160,000",8,2,1,1,1,0,0,NA
"GD496sc","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,5,3,7,3,2,4,"Yes",NA,4,"No preference",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,27,"man","White","2yearColl","$80,001-$100,000",5,3,1,1,0,0,0,NA
"GQ430kr","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,1,5,7,1,7,4,"Yes","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,39,"man","Black or African American","4yearColl","$40,001-$60,000",3,4,0,1,0,1,0,NA
"IH780uw","Virginia","Louisa","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,7,4,7,1,7,1,"Yes","Abigail Spanberger",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,41,"woman","White","GED","$40,001-$60,000",3,2,1,0,0,1,0,"Enjoyed the study, Thanks!"
"CE173ka","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,2,4,6,3,5,"Not sure","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,29,"woman","Black or African American","GED","$60,001-$80,000",4,2,0,0,0,1,0,NA
"OX246mm","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,6,5,6,2,5,3,"No",NA,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,29,"man","Asian","4yearColl","$120,001-$140,000",7,4,0,1,1,0,0,NA
"NT278th","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,4,3,4,4,4,"Not sure",NA,3,"Independent",NA,NA,"Neither","Independent | Neither",1,28,"man","Asian","4yearColl","$0-$20,000",1,4,0,1,0,0,1,NA
"NF292cd","Virginia","Virginia Beach","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,7,4,7,1,7,1,"Yes","Abigail Spanberger",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,53,"woman","Black or African American","MA","$80,001-$100,000",5,5,0,0,0,1,0,NA
"CC134nv","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,7,4,7,1,7,2,"Yes","Mikie Sherill",2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,41,"man","White","4yearColl","$40,001-$60,000",3,4,1,1,0,0,1,"I think it’s completely incorrect to describe either of their positions as “free market”, especially in this new era when prices are not based on supply and demand and there is no competition between businesses. Instead I would describe Jack Ciattarelli, and most candidates as sucking the cock of the rich, or bending over for the rich."
"IL760jf","New Jersey","Atlantic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,3,5,1,2,6,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,64,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,1,0,0,NA
"HH804iu","Virginia","Fairfax","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,5,6,2,4,4,"No","Abigail Spanberger",4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,41,"man","Asian","4yearColl","Over $200,000",11,4,0,1,0,0,1,NA
"ML931tb","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,6,6,7,2,7,3,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,74,"woman","White","MA","$100,001-$120,000",6,5,1,0,0,1,0,NA
"QC472ap","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,2,4,6,3,5,5,"Yes","Jack Ciattarelli",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,30,"man","White","MA","$100,001-$120,000",6,5,1,1,0,1,0,NA
"WN841eu","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,5,3,5,3,4,4,"No",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,31,"man","Asian","4yearColl","$80,001-$100,000",5,4,0,1,0,0,1,NA
"ZF064wv","Virginia","Bedford","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,5,7,6,1,7,1,"Yes",NA,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,54,"woman","White","GED","$20,001-$40,000",2,2,1,0,1,0,0,NA
"CB667wu","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,7,5,1,7,1,"Yes","Jack Ciattarelli",6,"Independent",NA,NA,"Neither","Independent | Neither",1,39,"man","White","4yearColl","$140,001-$160,000",8,4,1,1,0,0,1,NA
"TN788fj","Virginia","Smyth","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,5,7,1,6,2,"Yes","Winsome Earle-Sears",6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,64,"woman","White","2yearColl","$20,001-$40,000",2,3,1,0,1,0,0,NA
"XV186oy","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,5,7,7,1,7,1,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,75,"woman","White","MA","$20,001-$40,000",2,5,1,0,0,1,0,"Jack is a virulent , Trump supporter and I pray that he does not win. Mikie cares about her constituents."
"BP990lz","New Jersey","Sussex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,5,3,3,5,6,4,"Not sure",NA,5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,58,"woman","White","4yearColl",NA,NA,4,1,0,0,0,1,NA
"LW100dy","Virginia","Rockingham","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,6,2,7,1,6,4,"Yes","Abigail Spanberger",4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,57,"man","White","2yearColl","$140,001-$160,000",8,3,1,1,0,0,1,NA
"DF931oq","Virginia","Suffolk","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,5,6,1,6,1,"Yes","Winsome Earle-Sears",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,41,"woman","White","GED","$120,001-$140,000",7,2,1,0,1,0,0,NA
"GH549pp","Virginia","Prince George","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,5,2,6,2,7,1,"Yes","Abigail Spanberger",4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,34,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,1,0,NA
"RC149rc","Virginia","Isle of Wight","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,7,5,7,1,7,4,"Not sure","Abigail Spanberger",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,29,"woman","White","noHS","$60,001-$80,000",4,1,1,0,0,0,1,NA
"GN268uw","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,3,3,5,4,6,4,"Not sure",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,25,"woman","White","4yearColl","$0-$20,000",1,4,1,0,0,0,1,NA
"KQ640fo","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,6,5,7,1,7,1,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,28,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,0,1,0,NA
"NH004gd","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,5,4,7,5,7,3,"Yes","Mikie Sherill",3,"Democrat","Strong",NA,NA,"Democrat | Strong",1,66,"man","White","GED","$40,001-$60,000",3,2,1,1,0,1,0,NA
"GP074rd","Virginia","Chesapeake","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,3,5,7,1,7,1,"Yes","Abigail Spanberger",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,34,"woman","White","GED","$40,001-$60,000",3,2,1,0,0,1,0,NA
"BZ525rf","Virginia",NA,"Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,4,7,1,4,7,"Yes","Winsome Earle-Sears",7,"Republican",NA,"Strong",NA,"Republican | Strong",1,36,"woman","White","MA","$0-$20,000",1,5,1,0,1,0,0,NA
"PL601lh","Virginia","Stafford","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,4,6,2,4,4,"Yes","Abigail Spanberger",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,42,"man","multiracial","2yearColl","$120,001-$140,000",7,3,0,1,0,1,0,NA
"HD432se","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,2,2,4,4,4,5,"Not sure",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,45,"man","White","4yearColl","Over $200,000",11,4,1,1,0,0,1,NA
"NQ005lj","Virginia","Loudoun","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,2,4,7,1,5,3,"Yes","Abigail Spanberger",4,"Independent",NA,NA,"Neither","Independent | Neither",1,48,"man","White","MA","Over $200,000",11,5,1,1,0,0,1,NA
"NL850mr","Virginia","Virginia Beach","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,4,7,1,3,5,"Yes","Abigail Spanberger",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,47,"man","Black or African American","MA","$20,001-$40,000",2,5,0,1,0,1,0,NA
"XC332lo","Virginia","Chesapeake","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,7,2,7,2,7,2,"Yes","Abigail Spanberger",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,49,"woman","White","GED","$60,001-$80,000",4,2,1,0,0,1,0,"None"
"KY582vn","Virginia","Virginia Beach","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,6,4,6,5,3,"Yes","Winsome Earle-Sears",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,51,"man","White","GED","$40,001-$60,000",3,2,1,1,1,0,0,"Thank you."
"WW333oh","Virginia","Chesapeake","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,4,3,3,4,4,"Not sure","Winsome Earle-Sears",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,44,"man","Black or African American","4yearColl","$100,001-$120,000",6,4,0,1,0,1,0,"N/A"
"PJ596am","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,4,6,2,4,4,"No","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,42,"woman","White","GED","$40,001-$60,000",3,2,1,0,0,1,0,NA
"SB754of","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,6,6,2,6,4,"Not sure",NA,5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,50,"man","Black or African American","4yearColl","$60,001-$80,000",4,4,0,1,0,0,1,"My Prolific ID - 560379c9e372c00011bd4a90"
"WX120zi","Virginia","Washington","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,4,4,5,4,5,"No","Abigail Spanberger",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,41,"woman","White","GED","$20,001-$40,000",2,2,1,0,0,1,0,NA
"TX046xa","Virginia","Chesterfield","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,2,5,5,5,3,5,"Yes","Abigail Spanberger",6,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,43,"woman","Black or African American","GED","$80,001-$100,000",5,2,0,0,0,1,0,NA
"GV065ne","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,6,6,1,7,1,"Yes","Jack Ciattarelli",5,"Republican",NA,"Strong",NA,"Republican | Strong",1,42,"woman","White","MA","$140,001-$160,000",8,5,1,0,1,0,0,NA
"PF539xu","Virginia","Virginia Beach","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,5,6,3,6,3,"Yes","Abigail Spanberger",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,31,NA,"White","noHS","$0-$20,000",1,1,1,NA,0,1,0,NA
"PQ135ao","Virginia","Clarke","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,7,7,1,7,1,"Yes","Winsome Earle-Sears",7,"Republican",NA,"Strong",NA,"Republican | Strong",1,35,"woman","White","4yearColl","$120,001-$140,000",7,4,1,0,1,0,0,NA
"DD297uz","New Jersey","Warren","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,1,7,1,7,1,"No",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,53,"woman","Asian","4yearColl","$80,001-$100,000",5,4,0,0,0,0,1,NA
"ZZ703fk","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,6,3,7,1,7,1,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,35,"man","White","4yearColl","$160,001-$180,000",9,4,1,1,1,0,0,"no comments thank you"
"GL004gg","Virginia","Virginia Beach","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,7,1,7,1,4,4,"Yes","Abigail Spanberger",4,"Democrat","Strong",NA,NA,"Democrat | Strong",1,47,"woman","multiracial","MA","$100,001-$120,000",6,5,0,0,0,1,0,NA
"BA570qw","Virginia","Virginia Beach","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,6,4,6,2,6,3,"Yes","Winsome Earle-Sears",2,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,54,"man","White","MA","$140,001-$160,000",8,5,1,1,1,0,0,NA
"ZY401km","Virginia","Northampton","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,4,4,4,4,4,"No","Abigail Spanberger",4,"Independent",NA,NA,"Neither","Independent | Neither",1,39,"woman","Black or African American","GED","$0-$20,000",1,2,0,0,0,0,1,NA
"YC285un","New Jersey","Salem","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,4,4,1,6,2,"No","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,58,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,1,0,NA
"BX047rl","Virginia","Loudoun","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,5,4,7,2,3,7,"Yes","Abigail Spanberger",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,37,"man","White","MA","$180,001-$200,000",10,5,1,1,0,0,1,NA
"CB580vc","Virginia","Greene","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,5,4,5,4,3,4,"Yes","Abigail Spanberger",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,38,"man","Asian","4yearColl","$40,001-$60,000",3,4,0,1,1,0,0,NA
"DL581vj","Virginia","Virginia Beach","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,3,7,2,6,3,"Yes","Abigail Spanberger",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,23,"woman","Asian","4yearColl","$80,001-$100,000",5,4,0,0,0,1,0,NA
"ZN968qe","New Jersey","Gloucester","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,6,1,7,5,7,4,"Yes","Mikie Sherill",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,37,"woman","White","MA","$0-$20,000",1,5,1,0,0,1,0,NA
"QA994rj","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,6,2,5,2,7,2,"Yes","Mikie Sherill",4,"No preference",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,23,"man","Black or African American","4yearColl","$60,001-$80,000",4,4,0,1,0,0,0,NA
"FL475jj","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,7,3,7,2,7,1,"Not sure","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,25,"man","Asian","4yearColl","$20,001-$40,000",2,4,0,1,0,1,0,NA
"EC380sn","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,3,7,1,3,4,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,40,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,1,0,0,NA
"NZ363pp","Virginia","Virginia Beach","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,1,7,7,1,7,1,"Yes","Winsome Earle-Sears",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,70,"woman","White","2yearColl","$40,001-$60,000",3,3,1,0,1,0,0,"I sincerely hope my responses have helped with your research. Thank you and have a nice day !"
"FS875oe","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,2,4,6,2,5,3,"Yes","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,26,"man","Asian","4yearColl","$60,001-$80,000",4,4,0,1,0,1,0,NA
"JO408dw","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,6,5,6,6,5,4,"Yes",NA,3,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,73,"woman","White","2yearColl","$60,001-$80,000",4,3,1,0,1,0,0,NA
"AZ733ua","Virginia","Spotsylvania","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,7,3,7,2,7,1,"Yes","Winsome Earle-Sears",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,40,"woman","Black or African American","4yearColl","$140,001-$160,000",8,4,0,0,1,0,0,"Thank you for the survey!"
"FP092ov","Virginia","Lancaster","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,5,6,6,2,4,2,"Yes","Winsome Earle-Sears",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,73,"man","White","GED","$20,001-$40,000",2,2,1,1,1,0,0,"I hope my answers help your study Thank you."
"BG101xc","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,6,4,2,7,2,"Yes",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,36,"man","White","4yearColl","$140,001-$160,000",8,4,1,1,0,0,1,NA
"VQ831xc","Virginia","Shenandoah","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,5,4,5,4,5,4,"Yes","Winsome Earle-Sears",4,"No preference",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,47,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,0,0,0,NA
"MT010dm","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,6,3,6,2,5,3,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,72,"man","White","MA","$100,001-$120,000",6,5,1,1,0,1,0,NA
"TU476te","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,6,2,7,2,7,2,"Yes","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,32,"woman","White","4yearColl","$160,001-$180,000",9,4,1,0,0,1,0,NA
"VJ584fc","New Jersey","Passaic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,4,4,4,4,4,"No","Mikie Sherill",4,"Independent",NA,NA,"Neither","Independent | Neither",1,40,"woman","White","GED","$20,001-$40,000",2,2,1,0,0,0,1,NA
"QI988wk","Virginia","Virginia Beach","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,7,6,6,7,7,6,"Yes",NA,7,"Democrat","Strong",NA,NA,"Democrat | Strong",1,43,"man","White","MA","$160,001-$180,000",9,5,1,1,0,1,0,"good"
"BZ318bv","Virginia","Lee","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,3,3,5,4,5,"Yes",NA,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,37,"woman","White","4yearColl","$140,001-$160,000",8,4,1,0,1,0,0,NA
"PG640qz","Virginia","Arlington","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,6,3,7,2,7,3,"Yes","Abigail Spanberger",4,"Independent",NA,NA,"Neither","Independent | Neither",1,54,"man","White","4yearColl","$100,001-$120,000",6,4,1,1,0,0,1,NA
"AZ413wg","Virginia","Fairfax","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,4,6,3,5,2,"Yes","Winsome Earle-Sears",4,"Independent",NA,NA,"Neither","Independent | Neither",1,44,"man","White","4yearColl","$140,001-$160,000",8,4,1,1,0,0,1,NA
"EV848mh","Virginia","Fairfax","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,3,6,3,5,2,"Yes","Abigail Spanberger",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,40,"man","multiracial","4yearColl","$60,001-$80,000",4,4,0,1,1,0,0,NA
"VS046iu","Virginia","Chesapeake","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,6,2,7,3,4,4,"Yes","Abigail Spanberger",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,42,"woman","Asian","PHD","$100,001-$120,000",6,6,0,0,0,1,0,NA
"AK848ms","Virginia","Arlington","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,4,4,5,4,3,5,"Not sure","Abigail Spanberger",4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,28,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,0,0,1,"Please tell your university's administration & board of trustees to DIVEST from Israel's apartheid, genocide, occupation, & ethnic cleansing of Palestinians!

For more information, please see Amnesty International's 280-page-long report, ""Israel's apartheid against Palestinians: Cruel system of domination and crime against humanity"" - https://www.amnesty.org/en/documents/mde15/5141/2022/en/"
"FF234hn","New Jersey","Somerset","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,4,7,1,4,4,"No","Jack Ciattarelli",5,"No preference",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,33,"man","White","4yearColl","$120,001-$140,000",7,4,1,1,0,0,0,NA
"FZ654hg","New Jersey","Hunterdon","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,2,5,6,2,2,5,"Yes","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,49,"woman","Asian","4yearColl","Over $200,000",11,4,0,0,0,1,0,NA
"AJ377hk","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,3,7,3,6,4,"Yes","Mikie Sherill",3,"Democrat","Strong",NA,NA,"Democrat | Strong",1,30,"man","Hispanic, Latino, or Spanish origin","4yearColl","$80,001-$100,000",5,4,0,1,0,1,0,"Great survey, more of these would be great, thanks."
"RV014sm","Virginia",NA,"Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,1,7,7,1,7,1,"Yes","Abigail Spanberger",4,"Democrat","Strong",NA,NA,"Democrat | Strong",1,53,"woman","Black or African American","GED",NA,NA,2,0,0,0,1,0,"There was a word that was missed spelled. Gubernatorial"
"RV478gr","New Jersey","Passaic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,4,4,7,1,7,1,"Yes",NA,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,33,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,1,0,0,NA
"VC745ky","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,3,4,5,3,6,3,"Not sure","Jack Ciattarelli",4,"Independent",NA,NA,"Neither","Independent | Neither",1,41,"woman","White","MA","$40,001-$60,000",3,5,1,0,0,0,1,NA
"KP599et","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,7,3,7,1,7,1,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,56,"woman","Black or African American","GED","$20,001-$40,000",2,2,0,0,0,1,0,NA
"JY856bn","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,5,3,6,1,7,1,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,52,"woman","White","4yearColl","Over $200,000",11,4,1,0,1,0,0,NA
"KN456li","Virginia","Arlington","Winsome Earle-Sears","Abigail Spanberger","Gubernatorial","Virginia",2,1,5,7,2,7,3,"Yes","Abigail Spanberger",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,19,"man","Black or African American","GED","$100,001-$120,000",6,2,0,1,0,1,0,NA
"WQ666yt","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",1,7,5,7,1,2,2,"No","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,32,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,1,0,NA
