"id","n_reasons","mrl","assigned_cluster","avg_cosine_to_assigned","second_best_cluster","second_best_avg_cosine","margin"
"QG162ia",8,0.59011760565697,7,0.481278440467847,9,0.419886298655462,0.0613921418123859
"QG576pu",4,0.681160521452882,7,0.49451936745706,5,0.485188181540615,0.00933118591644516
"QG923jm",3,0.713199329410559,2,0.431018448263171,7,0.403475941788679,0.0275425064744925
"QI884hj",3,0.693518765113683,2,0.470071490573623,5,0.433904888819745,0.0361666017538779
"QJ270pz",4,0.687670069089222,7,0.560889704136508,5,0.505948933757808,0.0549407703786998
"QL607bz",5,0.671821097785933,5,0.539514447552114,8,0.506035503779095,0.0334789437730192
"QL904qw",4,0.738133176189154,4,0.614683150163054,9,0.540533306202904,0.0741498439601503
"QM743dh",6,0.596882842222924,9,0.456283945456327,7,0.428866163448825,0.027417782007502
"QO413io",1,1,3,0.686055453792347,8,0.579509314536496,0.106546139255851
"QO636sb",3,0.795988012749791,4,0.685651270266201,7,0.569244387785478,0.116406882480723
"QP040wj",3,0.7210230543197,10,0.556102705806537,9,0.469517505463089,0.086585200343448
"QP536zd",4,0.669149377349594,2,0.48958972266179,9,0.452361001304762,0.0372287213570277
"QP727xq",3,0.773465562440196,8,0.555690403600235,7,0.534701462251527,0.0209889413487085
"QS533iy",1,1,4,0.551505303808413,3,0.523907095098892,0.0275982087095207
"QT454qk",5,0.72422989016404,7,0.609300660424776,3,0.494880021903565,0.114420638521211
"QU758rm",3,0.716539071536514,10,0.528256487960831,8,0.522138321219379,0.0061181667414526
"QV633kv",3,0.704258633374044,7,0.543349669572235,5,0.393570702987508,0.149778966584726
"QX488wl",5,0.715241783833386,7,0.597643628225579,4,0.539288762083377,0.0583548661422018
"QY421me",5,0.676549221035743,7,0.560809422249908,2,0.393351170363775,0.167458251886133
"QZ247sn",4,0.662403684740821,7,0.471885509077623,3,0.453452840561297,0.0184326685163266
"RA889ld",3,0.730184665586002,8,0.55369458164531,3,0.490767511740648,0.0629270699046621
"RB831ti",3,0.761399311342654,10,0.669366141443054,5,0.436765286510475,0.232600854932579
"RD109wb",4,0.650279839354512,2,0.488237181594525,3,0.453299466060024,0.0349377155345013
"RD683gv",2,0.836994651277223,5,0.627306081498392,7,0.597371746636119,0.0299343348622736
"RG421qg",3,0.729635588671671,3,0.518929830166414,2,0.477689831550989,0.0412399986154254
"RH687ds",4,0.668159114360854,10,0.533688907242475,5,0.469438387943268,0.064250519299207
"RI066bw",1,0.999999999999999,4,0.743022109140096,10,0.483125093745162,0.259897015394934
"RI649we",3,0.82401736678303,4,0.733580077467082,7,0.522871582102117,0.210708495364965
"RJ671in",3,0.734394943143323,7,0.480554784434324,8,0.457540524023479,0.0230142604108445
"RK254zq",3,0.704303268332063,8,0.514577698835523,3,0.449535401861423,0.0650422969740999
"RL168qq",3,0.751060771546024,7,0.51220148124622,3,0.510693762505121,0.00150771874109867
"RM036rc",8,0.59613345129785,5,0.496659349784526,7,0.454748945524438,0.0419104042600884
"RN934cw",5,0.646484191352272,2,0.530870079898435,3,0.487490285237778,0.0433797946606562
"RP416xo",3,0.682815355924225,9,0.456351107587227,2,0.426899937509455,0.0294511700777714
"RQ419ly",4,0.66894557781468,9,0.552085454938712,2,0.453480171032329,0.0986052839063825
"RR231en",4,0.701659260156837,2,0.54714380480235,8,0.414440800299468,0.132703004502881
"RT607br",3,0.749574417979405,8,0.550700934007013,7,0.487932746660485,0.0627681873465277
"RT991gn",5,0.68964276809726,7,0.583612003735839,4,0.508110112002213,0.0755018917336264
"RU259pj",3,0.706689312944853,9,0.509932965043454,3,0.501083521482992,0.00884944356046169
"RV675bt",2,0.849300575760263,5,0.501635595836908,6,0.484406103755659,0.0172294920812494
"RW357ue",3,0.754128852156286,8,0.495624263138129,3,0.46687578217144,0.0287484809666894
"RW698yj",1,1,3,0.686055453792347,8,0.579509314536496,0.106546139255851
"RY131qq",5,0.664834959651292,3,0.507881540375182,10,0.505492567290434,0.00238897308474861
"RZ523zm",3,0.733286437217631,7,0.531128614783676,4,0.498829500890432,0.032299113893244
"SB461he",1,1,5,0.460255807257832,8,0.441857727156722,0.0183980801011104
"SD242ab",4,0.720586885083684,2,0.533531261269708,1,0.520183562158776,0.0133476991109318
"SG995fs",4,0.660278869095936,2,0.494665492851555,9,0.418877681115018,0.0757878117365367
"SH466ee",4,0.667054831969869,9,0.53040686703597,2,0.412232332973916,0.118174534062054
"SJ388oj",3,0.763895420750579,5,0.543197747616011,2,0.501537977180023,0.0416597704359878
"SJ712ht",5,0.634089714914277,7,0.505528362166954,2,0.447047544828598,0.058480817338355
"SN534pd",2,0.833584783274631,10,0.579908343946543,2,0.516889151887589,0.0630191920589547
"SN630vp",3,0.755640956073494,8,0.526532387749747,9,0.459746560818479,0.0667858269312677
"SR369fj",5,0.649382770600095,7,0.496212827138554,5,0.493089344299382,0.00312348283917219
"SR676nz",5,0.652114764675106,5,0.529048904833497,8,0.497061728693603,0.0319871761398947
"SS639ff",10,0.570085961565003,2,0.452674493117458,9,0.425871197366932,0.0268032957505258
"SW236bh",3,0.768181993666392,7,0.62922185051587,5,0.457485229638393,0.171736620877477
"SX088sg",5,0.652082095557421,9,0.460281443228611,8,0.440378540656871,0.0199029025717392
"SX573qu",8,0.600744121961582,9,0.492026307382785,5,0.47889204032461,0.0131342670581753
"SX833gd",5,0.730348317720628,5,0.624788534994223,8,0.501724017761254,0.123064517232969
"SY475ht",4,0.735306850056988,5,0.594188221316411,7,0.502849353024459,0.0913388682919523
"TA347kr",5,0.665692002967983,7,0.541907748497333,4,0.49574068677981,0.0461670617175223
"TA432bv",1,1,10,0.704869709168492,6,0.590045190108844,0.114824519059648
"TA578wl",4,0.686656366171656,8,0.494893394789641,9,0.460363912553479,0.0345294822361621
"TF770kj",1,1,2,0.657067414071029,3,0.561379689057246,0.0956877250137828
"TG870ml",2,0.778041973912698,1,0.560144309273408,5,0.482919263498214,0.0772250457751935
"TI202hb",1,1,8,0.522392316752291,2,0.390598697063432,0.13179361968886
"TI294kb",3,0.741348464999265,7,0.519496874029961,2,0.401823801624309,0.117673072405652
"TJ448wr",6,0.640355993243329,2,0.478560664746319,8,0.43337384826313,0.045186816483189
"TK032xv",2,0.854917539647186,7,0.623522562096729,3,0.437183170264991,0.186339391831737
"TK193sf",5,0.725311853379697,4,0.613477075266985,9,0.550787567845284,0.0626895074217012
"TL935ko",4,0.701733731085528,6,0.497014179905545,7,0.494701234579936,0.00231294532560894
"TP386pi",5,0.695366707812695,4,0.552994702264865,8,0.51093803860775,0.042056663657115
"TQ369my",5,0.63876558782017,8,0.462195007075503,10,0.448648576663206,0.0135464304122971
"TQ926ak",5,0.646557537701923,7,0.510995151388667,5,0.487554379736101,0.0234407716525656
"TR424fh",4,0.676895471631268,5,0.535912588688693,4,0.425213799609784,0.110698789078909
"TT680ei",3,0.712956789788458,8,0.537183984416756,3,0.48255230694592,0.0546316774708364
"TV180vw",6,0.625557454680497,2,0.523860801893124,6,0.458311519805112,0.0655492820880124
"UA664vx",6,0.645554816985157,5,0.561504564150574,8,0.511660891899953,0.0498436722506216
"UB500zt",3,0.784230017653156,7,0.66668594848081,5,0.522400754292791,0.144285194188019
"UC245pi",6,0.644609431736537,8,0.466243742511397,1,0.424905269094883,0.0413384734165135
"UD204hs",4,0.678483036980427,3,0.522247143343949,2,0.49901844913792,0.0232286942060289
"UE315wy",5,0.68017434301843,3,0.527115634660438,5,0.51750331562382,0.00961231903661852
"UE525nt",5,0.65409071845797,6,0.492004010738525,9,0.469009115856798,0.0229948948817273
"UH011qe",3,0.699739120556255,2,0.487766191578954,3,0.476133969088444,0.0116322224905105
"UJ700kp",3,0.746404543515658,3,0.5391794914191,7,0.529004941798772,0.010174549620327
"UJ854yk",5,0.626332681352378,2,0.503471498704994,9,0.440999335101519,0.0624721636034749
"UK596qd",4,0.722982447754025,7,0.602110184903225,4,0.522755576132398,0.0793546087708263
"UN752pl",3,0.749021226837535,3,0.576204941228219,5,0.499598904176439,0.0766060370517798
"UR141cp",5,0.667450083882086,8,0.528932196421442,1,0.45014521171663,0.0787869847048112
"UU746rq",10,0.583705807018131,7,0.496817589845138,9,0.437099335294924,0.0597182545502146
"UW359jm",5,0.672313800112876,3,0.542172728527348,7,0.52860527300368,0.0135674555236673
"UX056mt",5,0.69619217523104,4,0.561656787026177,7,0.560222173685141,0.0014346133410359
"UX425zb",6,0.656208940162445,4,0.503918300363195,7,0.495722178456305,0.00819612190688956
"UX556eo",4,0.687486255251131,5,0.431063224036377,7,0.427552558239424,0.00351066579695369
"UZ613ob",3,0.735815660273895,7,0.526932347523819,4,0.51887799700889,0.0080543505149292
"VA311qe",2,0.881569656873646,3,0.625451287607552,2,0.585145324604799,0.0403059630027531
"VC313je",3,0.695115207871526,7,0.519590451724508,4,0.454689718216091,0.0649007335084174
"VD530os",3,0.708460123456761,10,0.498448406102056,6,0.48747920087035,0.0109692052317059
"VF433um",2,0.785601444865173,3,0.553671270938012,5,0.532369448200495,0.0213018227375175
"VG376zq",4,0.690055212150303,8,0.478602436727182,5,0.453359007934099,0.0252434287930821
"VJ096up",4,0.724970334642533,5,0.527962103334466,6,0.518076388447242,0.00988571488722367
"VL478ci",3,0.802309676189881,7,0.574430837042321,2,0.494457719821331,0.07997311722099
"VM395ov",1,0.999999999999998,2,0.493554245502258,9,0.456801602310062,0.0367526431921961
"VM643oe",3,0.734889280169357,8,0.532004452675516,7,0.467850475670679,0.0641539770048369
"VN910wa",5,0.680056887818383,4,0.576243561238272,9,0.493216143792084,0.083027417446188
"VO939ds",4,0.702764600017922,10,0.569972968927509,8,0.526962046463304,0.0430109224642052
"VP811cy",2,0.849150941446177,9,0.542668378702901,4,0.438035713773961,0.10463266492894
"VR515wd",2,0.806766774864401,4,0.574873161286276,7,0.556773673638548,0.0180994876477281
"VX734cs",1,1,5,0.5846410097631,7,0.43854745791098,0.14609355185212
"WA812je",4,0.69529117906871,7,0.52189356007101,3,0.464150580786873,0.0577429792841377
"WD342rz",4,0.71077046808088,5,0.532938825875645,8,0.515703798503741,0.0172350273719041
"WE275cu",5,0.693151324753223,7,0.469585240725382,9,0.460626409605649,0.008958831119733
"WE662zz",5,0.656168687824041,5,0.527048788856137,8,0.505250548985952,0.0217982398701857
"WF321ea",4,0.702633860934176,2,0.503545690229385,3,0.47866430252183,0.0248813877075559
"WF691up",4,0.699486567976816,2,0.464898503537899,7,0.45328543762561,0.0116130659122894
"WG733rz",5,0.694216837351405,5,0.559726479660567,8,0.422539417698348,0.137187061962219
"WH113lm",3,0.783556258959629,8,0.610702438953,10,0.511614785343524,0.0990876536094756
"WI943pq",3,0.73267378258035,1,0.481541384890651,10,0.481419861386849,0.000121523503801846
"WJ968bm",8,0.583188702775728,8,0.478463132415801,5,0.423246002457924,0.0552171299578773
"WK418dj",2,0.851584122936794,8,0.560783010444208,2,0.501386771664748,0.0593962387794607
"WK973xh",5,0.658076677609906,7,0.490081808561855,8,0.481459900037176,0.00862190852467926
"WL727ym",3,0.71103058356523,2,0.52118430261106,7,0.482728531785007,0.038455770826054
"WL939wr",8,0.564198230735066,7,0.44765243772692,9,0.433032560826597,0.0146198769003231
"WM145bv",4,0.688863471194976,7,0.554201877625647,4,0.436180317943863,0.118021559681784
"WM841qg",1,0.999999999999999,8,0.547201890630068,2,0.352065180273866,0.195136710356202
"WN361nv",5,0.676955912224761,4,0.587506133515367,9,0.475816026883377,0.11169010663199
"WN777qv",3,0.720016016019387,5,0.482964980975841,7,0.458866495426817,0.0240984855490232
"WR803tj",4,0.703722854794697,5,0.541364520822585,7,0.476339844471207,0.0650246763513774
"WS064td",5,0.628699604552476,2,0.473649221237433,8,0.440828919340045,0.032820301897388
"WV473sm",5,0.652704094406455,5,0.494088435903241,7,0.484229219076358,0.00985921682688268
"WW079kh",5,0.68776356079745,8,0.552832691961125,5,0.431865979939448,0.120966712021677
"WX586rx",5,0.665793156347332,8,0.458758526635302,1,0.445625084901116,0.0131334417341862
"WY816yt",3,0.767640233886604,9,0.564973625333283,8,0.554680485775497,0.0102931395577861
"XC436vk",3,0.743654385607003,4,0.54153235768681,7,0.514049932919783,0.027482424767027
"XC614bh",3,0.750002610343095,7,0.526454849903128,8,0.49714672024484,0.0293081296582884
"XD294xa",5,0.68937127216907,7,0.550335862618654,4,0.513201338356732,0.0371345242619218
"XE150kp",2,0.818942319507242,3,0.588746967389125,7,0.448384246939318,0.140362720449806
"XF517kf",4,0.698852858415046,2,0.487924320935889,8,0.486518037890675,0.0014062830452134
"XJ292no",5,0.652156983840685,7,0.499055861681467,2,0.44010419230075,0.0589516693807173
"XJ639dz",5,0.672223805408777,7,0.516259721846142,5,0.468670422717278,0.0475892991288638
"XK539tt",3,0.695500512804028,7,0.505182262988598,3,0.475430672774534,0.0297515902140636
"XL018zt",4,0.743629759115563,5,0.602662289472149,8,0.466947197962649,0.1357150915095
"XN866pe",4,0.671859147854702,2,0.48457936338883,9,0.458691331486854,0.0258880319019757
"XP416tm",5,0.639909714092141,5,0.482590645329615,3,0.475620050798343,0.00697059453127219
"XR550uh",4,0.74465880925075,7,0.586594136386898,1,0.525909756500816,0.0606843798860816
"XR573vk",4,0.686423685411113,4,0.558887314657751,3,0.423738884860415,0.135148429797336
"XR812ue",3,0.867241360704762,4,0.683204765763685,9,0.468400814910611,0.214803950853074
"XU758kn",2,0.775095457196747,8,0.462647009223396,2,0.459109738555685,0.00353727066771181
"XV518hn",2,0.797175340362795,9,0.481846967071017,4,0.428735205659172,0.0531117614118456
"XV904lx",4,0.672466172406912,5,0.489554423045101,8,0.46023236448421,0.0293220585608907
"XW245ap",4,0.73362665917751,6,0.534110118942131,10,0.519382430395876,0.0147276885462552
"XX734xo",1,1,8,0.485222287296522,5,0.446607432823777,0.0386148544727448
"XX794qc",6,0.651060269983511,7,0.530368340159111,3,0.488603939187653,0.0417644009714573
"XY689fu",2,0.791933963648146,10,0.522315801203331,4,0.50041338608052,0.021902415122811
"XY767ru",4,0.700050253946428,2,0.509631897631091,1,0.490819516823206,0.0188123808078853
"XZ251vo",4,0.666203150999594,8,0.485156587172868,2,0.470820907871522,0.0143356793013461
"XZ552yv",6,0.67320502706872,3,0.575019703356716,8,0.454972115739876,0.12004758761684
"YA352wc",5,0.676294429819484,7,0.566974545713063,5,0.436194864308026,0.130779681405036
"YB034wi",2,0.845766077563534,3,0.603720799507486,2,0.569115084241002,0.034605715266484
"YB291ss",3,0.807010931830804,7,0.547564624896523,5,0.391966991254023,0.1555976336425
"YD630gm",3,0.792418339140189,2,0.554150090707613,9,0.434281302659123,0.11986878804849
"YE604sc",5,0.657732106874005,8,0.534005079600006,5,0.454662982732716,0.07934209686729
"YJ789uu",3,0.767251682890261,9,0.510849039312721,8,0.475085981861925,0.0357630574507955
"YJ809lu",4,0.657007394210314,8,0.477052515893286,2,0.476650714895191,0.000401800998095669
"YK208mf",3,0.754535966759788,7,0.584989467351169,5,0.524328413338374,0.0606610540127946
"YM811wt",5,0.65528368603624,2,0.484339920081937,7,0.479551261388816,0.00478865869312045
"YN547hw",1,1,2,0.406283511129927,8,0.393681955272129,0.012601555857797
"YN956lq",2,0.79062140143024,4,0.583915641791267,9,0.497288825403034,0.0866268163882328
"YP957ma",6,0.665600903079472,7,0.531848160621357,5,0.482968384517458,0.0488797761038994
"YR500fx",1,0.999999999999999,10,0.783797561792269,1,0.454924989348445,0.328872572443823
"YT739dx",5,0.631259698011861,7,0.509320451336344,3,0.429721985493104,0.0795984658432398
"YU009ca",5,0.755994390552217,4,0.714647741107225,9,0.516504751429787,0.198142989677439
"YW978at",1,0.999999999999999,2,0.437874361948472,8,0.434307212999699,0.00356714894877319
"YY734mv",2,0.77105083909691,10,0.459865367947839,9,0.432698117516825,0.0271672504310139
"YZ699kq",3,0.775107931174731,7,0.569311866266401,3,0.565110914430671,0.00420095183572966
"ZB292nx",5,0.616808422600918,5,0.472765265901675,9,0.452061212355648,0.0207040535460271
"ZE908xd",4,0.725304093454851,7,0.63511995685248,4,0.482589429972297,0.152530526880182
"ZF945ec",4,0.741179601918615,8,0.618351154257086,5,0.484858615653607,0.133492538603479
"ZG218to",3,0.749800267510921,8,0.521416230809853,2,0.514362823068818,0.00705340774103558
"ZG925ys",5,0.692117887091629,7,0.529637714776919,2,0.497774443592925,0.0318632711839948
"ZG979wg",3,0.72163923553275,9,0.51779307386681,8,0.451858655580753,0.0659344182860567
"ZH037kq",3,0.682920591545728,2,0.431982759968727,8,0.418812690379036,0.0131700695896916
"ZH665cn",4,0.675967332191548,8,0.518023684685131,2,0.47104235001688,0.0469813346682515
"ZK247bs",4,0.682680307309765,8,0.488586826345497,5,0.483319235460125,0.00526759088537171
"ZK387ct",3,0.780444854873167,2,0.633957067451983,3,0.546594014921601,0.0873630525303822
"ZM262eq",5,0.684772180354289,7,0.571724760958572,4,0.478927757825135,0.0927970031334373
"ZM824bm",4,0.694631127428173,7,0.541314909097026,3,0.487281551408919,0.0540333576881074
"ZM868ah",3,0.781520064107197,8,0.600444330011734,7,0.535214663738817,0.0652296662729168
"ZN533mp",4,0.712247484215787,8,0.53852018354999,3,0.521759316650877,0.0167608668991127
"ZO116lj",3,0.727820816773606,2,0.408291443689712,9,0.389325573169367,0.0189658705203456
"ZO538zc",4,0.678395785122743,8,0.475845656280107,2,0.430137892359791,0.0457077639203158
"ZO984zx",3,0.754781846409226,2,0.524321483053831,9,0.418495368905173,0.105826114148658
"ZR277ob",5,0.66969927439605,7,0.518275752373329,8,0.505145836684229,0.0131299156891004
"ZR467yr",2,0.92437991357414,9,0.562910305382953,7,0.530624420823966,0.0322858845589874
"ZR555ou",3,0.692858717816657,7,0.522710199918716,2,0.458554808554192,0.0641553913645248
"ZR680ua",4,0.692767318629159,8,0.485384985400403,10,0.474892233334189,0.0104927520662136
"ZS469bs",10,0.619270901650366,9,0.507398446752947,5,0.476000605397255,0.031397841355692
"ZS961az",1,1,9,0.57723130674411,2,0.562117499735434,0.0151138070086766
"ZT204ll",3,0.809265977329976,2,0.537064875387264,8,0.386032498884638,0.151032376502625
"ZT250ph",1,1,2,0.406283511129927,8,0.393681955272129,0.012601555857797
"ZT458jl",5,0.714934606191672,7,0.59254784689916,5,0.497105475724729,0.0954423711744306
"ZV129le",3,0.908527192780412,4,0.787620421432904,7,0.586616459142123,0.201003962290781
"ZW513ae",5,0.699419573715591,4,0.594127605726983,5,0.529191939818454,0.064935665908529
